id	class	flag	verdict	detail	pass
69926	other	unmatched	noise	fix prose	manual
69927	other	unmatched	noise	fix prose	manual
69928	other	unmatched	noise	fix prose	manual
69929	other	unmatched	dup	count drop notification — 突降提示已有	manual
69930	other	unmatched	dup	hide unauthorized connectors — 授权屏蔽已有	manual
69931	other	unmatched	dup	expert prompt injection fix — 提示词修复已有	manual
69932	other	unmatched	dup	share message order fix — 排序修复已有	manual
69933	other	unmatched	noise	fix prose	manual
69934	other	unmatched	noise	fix prose	manual
69935	other	unmatched	dup	--- not heading fix — 解析修复已有	manual
69936	other	unmatched	noise	fix prose	manual
69937	other	unmatched	noise	fix prose	manual
69938	other	unmatched	noise	fix prose	manual
69939	other	unmatched	noise	fix prose	manual
69940	other	unmatched	dup	subagent edit bypassed sandbox approval fix — 沙箱中介修复已有	manual
69941	other	unmatched	dup	divider misdrop real msgs fix — 消息保护已有	manual
69942	other	unmatched	dup	license error raw text — 原文错误已有	manual
69943	other	unmatched	noise	fix prose	manual
69944	other	unmatched	noise	fix prose	manual
69945	other	unmatched	noise	prose noise	manual
69946	other	unmatched	dup	keep old config on network jitter — 配置保留已有	manual
69947	other	unmatched	noise	fix prose	manual
69948	other	unmatched	noise	prose noise	manual
69949	other	unmatched	dup	cardId share jump — 分享跳转已有	manual
69950	other	unmatched	noise	prose noise	manual
69951	other	unmatched	dup	cost hints gen tools — 消耗提示已有	manual
69952	other	unmatched	noise	ui prose	manual
69953	other	unmatched	boundary	model cost display — their UI	manual
69954	other	unmatched	noise	ui prose	manual
69955	other	unmatched	noise	prose noise	manual
69956	other	unmatched	noise	prose noise	manual
69957	other	unmatched	noise	ui prose	manual
69958	other	unmatched	noise	ui prose	manual
69959	other	unmatched	noise	fix prose	manual
69960	other	unmatched	dup	destroyed session inbound fix — 会话防护已有	manual
69961	other	unmatched	noise	fix prose	manual
69962	other	unmatched	noise	fix prose	manual
69963	other	unmatched	dup	personal acct wrong toast fix — 误报修复已有	manual
69964	other	unmatched	noise	fix prose	manual
69965	other	unmatched	dup	approval card dedup+stream overwrite fix — 审批卡片修复已有	manual
69966	other	unmatched	noise	fix prose	manual
69967	other	unmatched	dup	hidden share entry fix — 入口生效已有	manual
69968	other	unmatched	dup	input preserved during restart — 输入保留已有	manual
69969	other	unmatched	noise	fix prose	manual
69970	other	unmatched	noise	fix prose	manual
69971	other	unmatched	noise	fix prose	manual
69972	other	unmatched	noise	fix prose	manual
69973	other	unmatched	noise	fix prose	manual
69974	other	unmatched	dup	switch state sync fix — 开关同步已有	manual
69975	other	unmatched	noise	prose noise	manual
69976	other	unmatched	noise	fix prose	manual
69977	other	unmatched	dup	client network error code not 502 — 错误码区分已有	manual
69978	other	unmatched	dup	windows path normalize fix — 路径归一已有	manual
69979	other	unmatched	noise	fix prose	manual
69980	other	unmatched	noise	fix prose	manual
69981	other	unmatched	noise	fix prose	manual
69982	other	unmatched	dup	401 no global logout — 登出防护已有	manual
69983	other	unmatched	dup	reasoning-only empty msg crash fix — 空消息修复已有	manual
69984	other	unmatched	dup	download security headers XSS — 响应头已有	manual
69985	other	unmatched	noise	prose noise	manual
69986	other	unmatched	noise	prose noise	manual
69987	other	unmatched	noise	prose noise	manual
69988	other	unmatched	noise	prose noise	manual
69989	other	unmatched	noise	ui prose	manual
69990	other	unmatched	noise	ui prose	manual
69991	other	unmatched	dup	resume after weak net fix — 同上dup	manual
69992	other	unmatched	dup	reconnect false-report fix — 同上dup	manual
69993	other	unmatched	dup	tool records lost fix — 同上dup	manual
69994	other	unmatched	dup	dirty config exception fix — 脏配置防护已有	manual
69995	other	unmatched	dup	streaming dup+group fix — 同上dup	manual
69996	other	unmatched	noise	fix prose	manual
69997	other	unmatched	dup	usage+expiry reminders — 用量提醒已有	manual
69998	other	unmatched	dup	startup subprocess/perm check trim — 启动精简已有	manual
69999	other	unmatched	dup	wake comm channel fix — 唤醒修复已有	manual
70000	other	unmatched	dup	backend restart race+history loss fix — 竞态修复已有	manual
70001	other	unmatched	dup	perm selector flash+plan residue fix — 残留修复已有	manual
70002	other	unmatched	dup	task shows running after done fix — 状态修复已有	manual
70003	other	unmatched	noise	perf prose	manual
70004	other	unmatched	noise	ui prose	manual
70005	other	unmatched	noise	fix prose	manual
70006	other	unmatched	dup	abnormal content infinite render fix — 渲染防护已有	manual
70007	other	unmatched	dup	input loop update fix — 循环修复已有	manual
70008	other	unmatched	dup	upload cancel keeps file fix — 取消清理已有	manual
70009	other	unmatched	noise	fix prose	manual
70010	other	unmatched	dup	large preview hang fix — 同上dup	manual
70011	other	unmatched	dup	model config fallback refresh fix — 兜底刷新已有	manual
70012	other	unmatched	noise	prose noise	manual
70013	other	unmatched	noise	ui prose	manual
70014	other	unmatched	noise	perf prose	manual
70015	other	unmatched	dup	dir perm check auto-repair — 权限自修已有	manual
70016	other	unmatched	dup	audit log search+batch delete — 审计日志已有	manual
70017	other	unmatched	dup	RPC queue saturation fix — 队列饱和修复已有	manual
70018	other	unmatched	dup	host restart recovery fix — 重启恢复已有	manual
70019	other	unmatched	noise	fix prose	manual
70020	other	unmatched	dup	config refresh+perm+draft fix — 刷新修复已有	manual
70021	other	unmatched	noise	fix prose	manual
70022	other	unmatched	noise	fix prose	manual
70023	other	unmatched	noise	fix prose	manual
70024	other	unmatched	noise	fix prose	manual
70025	other	unmatched	noise	fix prose	manual
70026	other	unmatched	noise	fix prose	manual
70027	other	unmatched	dup	CJK username install fix — 路径兼容已有	manual
70028	other	unmatched	noise	fix prose	manual
70029	other	unmatched	dup	file version history loss fix — 版本历史已有	manual
70030	other	unmatched	noise	fix prose	manual
70031	other	unmatched	dup	builtin skill replaces market plugin — 内置替换已有	manual
70032	other	unmatched	noise	prose noise	manual
70033	other	unmatched	dup	auto-relaunch after update fix — 自动拉起已有	manual
70034	other	unmatched	dup	read tool bad params crash fix — 参数容错已有	manual
70035	other	unmatched	dup	client network error not 502 — 同上dup	manual
70036	other	unmatched	dup	artifact panel cap 6+view all — 面板限量已有	manual
70037	other	unmatched	dup	dir perm check startup — 同上dup	manual
70038	other	unmatched	noise	fix prose	manual
70039	other	unmatched	noise	fix prose	manual
70040	other	unmatched	dup	dirty tool data crash fix — 脏数据防护已有	manual
70041	other	unmatched	noise	fix prose	manual
70042	other	unmatched	dup	connector auth state after restart — 授权判定已有	manual
70043	other	unmatched	dup	connector no false restore — 误恢复修复已有	manual
70044	other	unmatched	noise	fix prose	manual
70045	other	unmatched	noise	fix prose	manual
70046	other	unmatched	noise	fix prose	manual
70047	other	unmatched	noise	fix prose	manual
70048	other	unmatched	noise	fix prose	manual
70049	other	unmatched	noise	fix prose	manual
70050	other	unmatched	dup	auto-relaunch after update — 同上dup	manual
70051	other	unmatched	noise	fix prose	manual
70052	other	unmatched	dup	CJK username self-repair — 同上dup	manual
70053	other	unmatched	dup	perm dialog repeat on resume fix — 弹窗去重已有	manual
70054	other	unmatched	noise	fix prose	manual
70055	other	unmatched	dup	expert task abnormal termination fix — 异常终止修复已有	manual
70056	other	unmatched	dup	task ends but session streams fix — 终止一致已有	manual
70057	other	unmatched	noise	fix prose	manual
70058	other	unmatched	noise	fix prose	manual
70059	other	unmatched	boundary	wechat pay plugin — their platform	manual
70060	other	unmatched	noise	prose noise	manual
70061	other	unmatched	dup	model switch divider marker — 切换标记已有	manual
70062	other	unmatched	dup	inject current time per turn — 时间注入已有	manual
70063	other	unmatched	dup	dismiss preference persist — 偏好持久已有	manual
70065	other	unmatched	noise	platform noise	manual
70066	other	unmatched	boundary	feishu custom host — their platform	manual
70067	other	unmatched	dup	sandbox open browser under policy — 沙箱浏览器已有	manual
70068	other	unmatched	dup	history batch less clone — 克隆精简已有	manual
70069	other	unmatched	dup	db precheck+repair startup screen — 库预检已有	manual
70070	other	unmatched	dup	binaries dir write-protect anti-escape — 逃逸防护已有	manual
70071	other	unmatched	noise	ui prose	manual
70072	other	unmatched	noise	perf prose	manual
70073	other	unmatched	dup	WAL light repair+silent loss detect — WAL检测已有	manual
70074	other	unmatched	dup	unconnected connectors sink — 排序已有	manual
70075	other	unmatched	dup	expert pack latest update time — 包版本已有	manual
70076	other	unmatched	dup	NOT CONNECTED intermittent fix — 状态修复已有	manual
70077	other	unmatched	dup	full-access still sandboxed fix — 权限生效修复已有	manual
70078	other	unmatched	dup	timeout misreported moderation fix — 误报修复已有	manual
70079	other	unmatched	noise	fix prose	manual
70080	other	unmatched	dup	multi-line paste splits fix — 粘贴合并已有	manual
70081	other	unmatched	dup	unfinished tool calls marked cancelled — 取消标记已有	manual
70082	other	unmatched	dup	search filter inverted fix — 过滤修复已有	manual
70083	other	unmatched	dup	update badge clear fix — 徽标清除已有	manual
70084	other	unmatched	dup	prompt placeholder loss fix — 占位符修复已有	manual
70085	other	unmatched	dup	default prompt dup append fix — 追加去重已有	manual
70086	other	unmatched	dup	model memory lost on switch fix — 模型记忆已有	manual
70087	other	unmatched	noise	fix prose	manual
70088	other	unmatched	noise	fix prose	manual
70089	other	unmatched	noise	fix prose	manual
70090	other	unmatched	noise	fix prose	manual
70091	other	unmatched	dup	artifact cache pollution on switch fix — 缓存隔离已有	manual
70092	other	unmatched	dup	bg task force-switch fix — 切换防护已有	manual
70093	other	unmatched	dup	dup user-context on compress resume — 注入去重已有	manual
70094	other	unmatched	noise	fix prose	manual
70095	other	unmatched	dup	custom model config path fix — 配置路径已有	manual
70096	other	unmatched	dup	leftover process locks db fix — 锁释放已有	manual
70097	other	unmatched	dup	pending msgs cross-session fix — 会话隔离已有	manual
70098	other	unmatched	dup	crash recovery non-terminal state fix — 终态恢复已有	manual
70099	other	unmatched	noise	fix prose	manual
70100	other	unmatched	dup	auth vs enabled state fix — 状态一致已有	manual
70101	other	unmatched	dup	multi-select delete+share by message — 粒度分享已有	manual
70102	other	unmatched	dup	present_files unified artifact entry — 产物入口已有	manual
70103	other	unmatched	dup	deeplink to task/project — 深链已有	manual
70104	other	unmatched	noise	platform noise	manual
70105	other	unmatched	dup	knowledge source fine toggle — 知识开关已有	manual
70106	other	unmatched	noise	prose noise	manual
70107	other	unmatched	dup	model switch divider — 同上dup	manual
70108	other	unmatched	dup	time inject per turn — 同上dup	manual
70110	other	unmatched	dup	sandbox intercept card reason+lists — 拦截透明已有	manual
70111	other	unmatched	dup	security center switches+audit+write protect — 安全中心已有	manual
70112	other	unmatched	dup	tool loop detection blacklist — 循环检测已有	manual
70113	other	unmatched	dup	ProjFS detection windows — 特性检测已有	manual
70114	other	unmatched	dup	bundle ID migration updater — 迁移器已有	manual
70116	other	unmatched	noise	ui prose	manual
