id	harness	dom	kind	verdict	detail	pass
71738	zed	models-routing	feat	annotated	**Claude Code 2.1.252→2.1.278**（~27	dedup-l
71739	zed	models-routing	feat	annotated	OpenAI 式工具丢失→统一 tool_call 协议 | 踩坑：	dedup-l
71740	zed	models-routing	feat	annotated	M109 选区"Add to chat" | **MISSING**	dedup-l
71741	zed	models-routing	feat	annotated	## 11. Gemini CLI（Google · CLI + a2a	dedup-l
71742	zed	models-routing	feat	annotated	## 11. Gemini CLI（Google · CLI + a2a	dedup-l
71743	zed	models-routing	feat	annotated	M109 选区"Add to chat" | **MISSING**	dedup-l
71744	zed	models-routing	fix	noise	model/provider line: Corrected Github Copilot o3-mini context length 24152	rule
71745	zed	models-routing	fix	noise	pr-meta: Fixed usage of nonquantized models with LM	rule
71746	zed	models-routing	feat	annotated	M109 选区"Add to chat" | **MISSING**	dedup-l
71747	zed	models-routing	fix	noise	model/provider line: Fixed Assistant token counts for OpenAI o3-mini	rule
71748	zed	models-routing	feat	annotated	OpenAI 式工具丢失→统一 tool_call 协议 | 踩坑：	dedup-l
71749	zed	models-routing	fix	noise	prose-fix: Fixed usage of nonquantized models with LM	rule
71750	zed	models-routing	feat	noise	model/provider line: Added deepseek-r1 to ollama context size defaults	rule
71751	zed	models-routing	other	noise	model/provider line: Switched from using o1-preview to o1 for	rule
71752	zed	models-routing	other	noise	model/provider line: Restored o1-preview to OpenAI provider 23715.	rule
71753	zed	models-routing	feat	annotated	## 24. DSH（DeepSeek 上游，本仓深度托管身体 · MI	dedup-l
71754	zed	models-routing	other	noise	model/provider line: Restore o1-preview to OpenAI provider	rule
71755	zed	models-routing	feat	annotated	会话 | Fork 自任一已完成 assistant 消息（继承历史	dedup-l
71756	zed	models-routing	other	noise	model/provider line: Renamed Github Copilot Chat o1-preview model to	rule
71757	zed	models-routing	feat	noise	model/provider line: Improved support for Phi4 with ollama 23036.	rule
71758	zed	models-routing	feat	annotated	## 11. Gemini CLI（Google · CLI + a2a	dedup-l
71759	zed	models-routing	feat	annotated	**Claude Code 2.1.252→2.1.278**（~27	dedup-l
71760	zed	models-routing	feat	annotated	执行 | 沙箱 beta（写限 project+temp+依赖目录；	dedup-l
71761	zed	models-routing	feat	noise	model/provider line: Improved support for Phi4 with ollama.	rule
71762	zed	models-routing	feat	annotated	模型 | 多厂 lineup+TRAE Auto Model 路由+	dedup-l
71763	zed	models-routing	fix	noise	model/provider line: Fixed model version of o1 in GitHub	rule
71764	zed	models-routing	perf	annotated	模型 | `llm`+`llm-pi-ai`+`llm-deepse	dedup-l
71765	zed	models-routing	feat	noise	Copilot Chat o1/Claude 3.5	dedup-h
71766	zed	models-routing	fix	noise	model/provider line: Fixed deserialization error with Gemini 1.5 Pro	rule
71767	zed	models-routing	feat	noise	Copilot Chat o1/Claude 3.5	dedup-h
71768	zed	models-routing	other	noise	model-catalog: Switch to using Anthropic -latest model names	rule
71769	zed	models-routing	fix	noise	model/provider line: Fixed low_speed_timeout_in_seconds for Ollama 18417.	rule
71770	zed	models-routing	fix	noise	model/provider line: Fixed Ollama timeouts Preview Only PR 18449.	rule
71771	zed	models-routing	feat	annotated	OpenAI 式工具丢失→统一 tool_call 协议 | 踩坑：	dedup-l
71772	zed	models-routing	feat	annotated	- M95 本地模型自动发现（Ollama/DNS-SD）；M96 al	dedup-l
71773	zed	models-routing	perf	noise	model/provider line: Changed default low_speed_timeout_in_seconds option to 600 f	rule
71774	zed	models-routing	fix	noise	prose-fix: Fixed a wrong offset calculation in the	rule
71775	zed	models-routing	fix	boundary	console link — their UI	manual
71776	zed	models-routing	feat	annotated	## 11. Gemini CLI（Google · CLI + a2a	dedup-l
71777	zed	models-routing	fix	noise	zhfix: Fixed an issue when using Google Gemini	rule
71778	zed	models-routing	fix	noise	model/provider line: Fixed tokenizers for OpenAI API compatible assistant	rule
71779	zed	models-routing	fix	noise	model/provider line: Fixed GPT-4 breakage incorrect max_output_tokens handling 17	rule
71780	zed	models-routing	feat	annotated	上下文 | `/compact`+自动压缩+`/context` 组	dedup-l
71781	zed	models-routing	feat	dup	Ollama可变context lengths+max_tokens可配 — context config	dedup-h
71782	zed	models-routing	fix	noise	model/provider line: Fixed caching for Anthropic models when using	rule
71783	zed	models-routing	fix	noise	model/provider line: Fixed caching for Anthropic models when using	rule
71784	zed	models-routing	feat	dup	paste images进Assistant Panel — attachments	dedup-h
71785	zed	models-routing	feat	annotated	**Claude Code 2.1.252→2.1.278**（~27	dedup-l
71786	zed	models-routing	other	noise	model/provider line: Improved conformance with Anthropic Images in Chat	rule
71787	zed	models-routing	perf	dup	Anthropic Prompt Caching降本 — prompt cache	dedup-h
71788	zed	models-routing	feat	annotated	M109 选区"Add to chat" | **MISSING**	dedup-l
71789	zed	models-routing	feat	annotated	M109 选区"Add to chat" | **MISSING**	dedup-l
71790	zed	models-routing	feat	annotated	**Claude Code 2.1.252→2.1.278**（~27	dedup-l
71791	zed	models-routing	perf	dup	同2313(重复发布)	dedup-h
71792	zed	models-routing	feat	annotated	中断流自动重试 | 变体（provider 韧性族，已记） |	dedup-l
71793	zed	models-routing	feat	noise	tool calling add internal	manual
71794	zed	models-routing	feat	noise	provider/模型目录更新	dedup-l
71795	zed	models-routing	fix	noise	pr-meta: Fixed some responses being dropped from OpenAI-compatible	rule
71796	zed	models-routing	other	noise	prose-fix: Improved inline assistant code generation when using	rule
71797	zed	models-routing	feat	annotated	**Claude Code 2.1.252→2.1.278**（~27	dedup-l
71798	zed	models-routing	feat	noise	model/provider line: To use Claude Sonnet with the Zed	rule
71799	zed	models-routing	other	noise	config fragment	manual
71800	zed	models-routing	other	noise	model/provider line: default_model: claude-3-5-sonnet	rule
71801	zed	models-routing	other	noise	model/provider line: name: anthropic	rule
71802	zed	models-routing	feat	annotated	上下文 | memory_search/memory_get（FTS	dedup-l
71803	zed	models-routing	fix	noise	model/provider line: Fixed an issue where provider settings were	rule
71804	zed	models-routing	fix	noise	system prompts drop internal	manual
71805	zed	models-routing	feat	annotated	上下文 | memory_search/memory_get（FTS	dedup-l
71806	zed	models-routing	feat	annotated	中断流自动重试 | 变体（provider 韧性族，已记） |	dedup-l
71807	crush,zed	models-routing	other	noise	model/provider line: name: ollama	rule
71808	zed	models-routing	other	noise	model/provider line: Interact with any model from the Ollama	rule
71809	zed	models-routing	feat	boundary	assistant panel Claude	dedup-h
71810	zed	models-routing	feat	annotated	会话 | Fork 自任一已完成 assistant 消息（继承历史	dedup-l
71811	zed	models-routing	perf	annotated	OpenAI OAuth 登录族 | provider auth 变	dedup-l
71812	zed	models-routing	feat	annotated	开屏 | OpenAI 登录/API key；`/init` 写 A	dedup-l
71813	zed	models-routing	fix	dup	API key dialog when unset — 缺钥引导已有	manual
71814	zed	models-routing	feat	annotated	会话 | Fork 自任一已完成 assistant 消息（继承历史	dedup-l
71815	zed	models-routing	other	annotated	diff 默认折叠为 file chip / 会话列表 sort+f	dedup-l
71816	zed	models-routing	other	noise	model/provider line: // 1. gpt-3.5-turbo-0613	rule
71817	zed	models-routing	other	noise	model/provider line: // 2. gpt-4-0613	rule
71818	zed	models-routing	other	noise	model/provider line: // 3. gpt-4-1106-preview	rule
71819	zed	models-routing	other	boundary	ctrl-x inline assist — their UI	manual
71820	zed	models-routing	feat	boundary	semantic search需OPENAI_API_KEY	dedup-h
71821	zed	models-routing	feat	annotated	开屏 | OpenAI 登录/API key；`/init` 写 A	dedup-l
71822	zed	models-routing	feat	boundary	semantic search repository(向量)	dedup-h
71823	zed	bugfix	fix	noise	snippet extensions internal	manual
71824	zed	bugfix	fix	boundary	folder highlight drag — their UI	manual
71825	codex-cli,continue,goose,hermes,openclaw,opencode,openhands,qwen-code,zed	bugfix	fix	noise	titleline: Bug Fixes	rule
71826	zed	bugfix	fix	noise	zhfix: Fixed a bug where restored macOS windows	rule
71827	zed	bugfix	fix	annotated	M100 provider fallback 链 | **落地**—	dedup-l
71828	zed	bugfix	fix	boundary	ui-polish: Fixed a bug on macOS where moving	rule
71829	zed	bugfix	fix	noise	zhfix: Fixed a crash during Python interpreter discovery	rule
71830	zed	bugfix	fix	noise	zhfix: Fixed a crash when pasting in an	rule
71831	zed	bugfix	fix	noise	Wayland drags internal	manual
71832	zed	bugfix	fix	noise	prose-fix: Fixed compilation of development extensions on Windows	rule
71833	zed	bugfix	fix	noise	tree-sitter grammars internal	manual
71834	zed	bugfix	fix	noise	prose-fix: Fixed font suggestions listing unavailable fallback fonts	rule
71835	zed	bugfix	fix	noise	zhfix: Fixed intermittent database is locked errors when	rule
71836	zed	bugfix	fix	boundary	ui-polish: Fixed Python decorator syntax highlighting conflicting with	rule
71837	zed	bugfix	fix	noise	zhfix: Fixed a crash in editor: rotate selections	rule
71838	zed	bugfix	fix	noise	LSP logs cross-project internal	manual
71839	zed	bugfix	fix	dup	private files leaked via project search — 私密文件防泄已有	manual
71840	zed	bugfix	fix	boundary	saas-billing: Fixed a settings key containing a quote	rule
71841	zed	bugfix	fix	noise	diagnostics stale internal	manual
71842	zed	bugfix	fix	boundary	ui-polish: Fixed syntax highlighting for injected languages in	rule
71843	zed	bugfix	fix	noise	zhfix: Fixed the debuggers Copy Value copying the	rule
71844	zed	bugfix	fix	boundary	ui-polish: Fixed the Keymap Editors Search by Keystrokes	rule
71845	zed	bugfix	fix	boundary	chat-platform: Fixed case conversion commands deleting the line	rule
71846	zed	bugfix	fix	boundary	collab LSP cancel — their editor	manual
71847	zed	bugfix	fix	boundary	ui-polish: Fixed double-clicking the title bar ignoring the	rule
71848	zed	bugfix	fix	noise	titleline: Fixed hi...	rule
71849	zed	bugfix	fix	noise	prose-fix: Fixed Linux mailto: URI handling when using	rule
71850	zed	bugfix	fix	noise	diagnostics worktree internal	manual
71851	zed	bugfix	fix	boundary	chat-platform: Fixed CRLF line breaks not normalized in	rule
71852	zed	bugfix	fix	noise	prose-fix: Fixed joining lines removing a leading from	rule
71853	zed	bugfix	fix	annotated	执行 | Agent 模式可自发 task plan 求确认；SOL	dedup-l
71854	zed	bugfix	fix	noise	zhfix: Fixed Node tool installations failing ...	rule
71855	zed	bugfix	fix	noise	zhfix: Fixed Helix mode surround commands failing to	rule
71856	zed	bugfix	fix	noise	prose-fix: Fixed shallow diffs causing excessive computation.	rule
71857	zed	bugfix	fix	noise	prose-fix: Fixed the breakpoint list not showing breakpoints	rule
71858	zed	bugfix	fix	noise	zhfix: Fixed crashes that could occur when a	rule
71859	zed	bugfix	fix	boundary	chat-platform: Fixed diagnostics not being underlined when their	rule
71860	zed	bugfix	fix	noise	zhfix: Fixed a GPUI Web crash caused by	rule
71861	zed	bugfix	fix	boundary	installer: Fixed inconsistent shortcut labels in Which Key	rule
71862	zed	bugfix	fix	noise	LS references crash internal	manual
71863	zed	bugfix	fix	noise	zhfix: Fixed a Linux crash when reporting a	rule
71864	zed	bugfix	fix	noise	prose-fix: Fixed project search retaining results from closed	rule
71865	zed	bugfix	fix	annotated	上下文 | system prompt 三层（stable/cont	dedup-l
71866	zed	bugfix	fix	boundary	goToDefinition out-of-worktree — editor	manual
71867	zed	bugfix	fix	noise	docs: Fixed completion menu labels overlapping documentation text	rule
71868	zed	bugfix	fix	noise	prose-fix: Fixed CSV previews not appearing in project-less	rule
71869	zed	bugfix	fix	noise	titleline: Fixed OAut...	rule
71870	zed	bugfix	fix	noise	prose-fix: Fixed some Pyright and BasedPyright settings not	rule
71871	zed	bugfix	fix	noise	prose-fix: Fixed bookmarks not disappearing from the gutter	rule
71872	zed	bugfix	fix	noise	zhfix: Fixed a bug where Zed windows sometimes	rule
71873	zed	bugfix	fix	noise	zhfix: Fixed Continue Program resuming only the selected	rule
71874	zed	bugfix	fix	noise	prose-fix: Fixed global gitignore entries incorrectly matching director	rule
71875	zed	bugfix	fix	boundary	saas-web: Fixed a bug where edits in GPUI	rule
71876	zed	bugfix	fix	boundary	saas-web: Fixed a crash when dispatching profiled GPUI	rule
71877	zed	bugfix	fix	noise	prose-fix: Fixed a panic when closing a window	rule
71878	zed	bugfix	fix	noise	prose-fix: Fixed CSV previews not appearing when no	rule
71879	zed	bugfix	fix	noise	prose-fix: Fixed focus being stolen when opening modals.	rule
71880	zed	bugfix	fix	boundary	file finder hover — their UI	manual
71881	zed	bugfix	fix	noise	zhfix: Fixed a bug where the Python run	rule
71882	zed	bugfix	fix	boundary	chat-platform: Fixed manual indentation being lost when replacing	rule
71883	zed	bugfix	fix	boundary	saas-billing: Fixed ChatGPT Subscription accounts offering models that	rule
71884	zed	bugfix	fix	boundary	saas-billing: Fixed ChatGPT subscription model discovery filtering models	rule
71885	zed	bugfix	fix	noise	prose-fix: Fixed project search being very slow in	rule
71886	zed	bugfix	fix	boundary	chat-platform: Fixed Python toolchain discovery prompting installation of	rule
71887	zed	bugfix	fix	boundary	chat-platform: Fixed language servers receiving incorrect line endings	rule
71888	zed	bugfix	fix	noise	prose-fix: Fixed Zed update downloads stalling after the	rule
71889	zed	bugfix	fix	boundary	chat-platform: Fixed G in Helix mode to jump	rule
71890	zed	bugfix	fix	noise	zhfix: Fixed Trash Untracked Files bailing out early	rule
71891	zed	bugfix	fix	boundary	ide: Fixed editor: align selections misaligning rows and	rule
71892	zed	bugfix	fix	noise	zhfix: Fixed a bug where on-type formatting moved	rule
71893	zed	bugfix	fix	annotated	输入 | `/tangent` 旁路 fork 会话、`/conte	dedup-l
71894	zed	bugfix	fix	noise	prose-fix: Fixed broken links in the installer Terms	rule
71895	zed	bugfix	fix	boundary	saas-billing: Fixed ChatGPT Subscription connection failures showing a	rule
71896	zed	bugfix	fix	noise	hover responses internal	manual
71897	zed	bugfix	fix	noise	titleline: Fixed incomplete code ac...	rule
71898	zed	bugfix	fix	annotated	非视觉模型附着图片被静默丢弃→校验+提示 | 踩坑：N8 能力门控已	dedup-l
71899	zed	bugfix	fix	noise	prose-fix: Fixed broken links in the installer Terms	rule
71900	zed	bugfix	fix	noise	RPC logs internal	manual
71901	zed	bugfix	fix	noise	prose-fix: Fixed word movement and selection stopping on	rule
71902	zed	bugfix	fix	noise	alt-shift gestures internal	manual
71903	zed	bugfix	fix	noise	prose-fix: Fixed cmd-click go-to-definition falling back to a	rule
71904	zed	bugfix	fix	noise	zhfix: Fixed a bug where renaming a symbol	rule
71905	zed	bugfix	fix	noise	prose-fix: Fixed auto-indent occasionally using stale syntax after	rule
