idx	novelty	cluster	src	verdict	detail	pass
13035	0.30	bugfix	s5	annotated	协作 | Bugbot PR review 服务 | ⛔ | 无 S	prior
13036	0.30	bugfix	s5	annotated	模型 | LiteLLM 100+ provider+tenacit	prior
13037	0.30	cli-flags	s5	annotated	输入 | slash=recipes+skills 上浮；CLI/d	prior
13038	0.30	cli-flags	s5	annotated	协作 | **cline-hub**：detached daemon	prior
13039	0.30	git-pr-ci	s5	annotated	可见性 | DiffView per-file accept/rej	prior
13040	0.30	git-pr-ci	s5	annotated	sessionless GitHub MCP | N/A |	prior
13041	0.30	git-pr-ci	s5	annotated	协作 | **cline-hub**：detached daemon	prior
13042	0.30	git-pr-ci	s5	annotated	tool results 紧随调用即发 | 同构（泵逐条 emit）	prior
13043	0.30	git-pr-ci	s5	annotated	面 | 对方功能（身体层） | 我方 app 面 | 缺口/证据 |	prior
13044	0.30	integratio	s5	annotated	会话 | `/debug` 导出含前后台 subagent 链的 t	prior
13045	0.30	mcp-tools	s5	annotated	QA harness（ACP/控制面/MCP/权限流一致性测试） |	prior
13046	0.30	mcp-tools	s5	annotated	MCP 连接状态+重连/密钥页面迁移/个人 OAuth | N/A	prior
13047	0.30	mcp-tools	s5	annotated	上下文 | 上下文文件拦截注入标记（`_scan_context_c	prior
13048	0.30	mcp-tools	s5	annotated	agent_sdk 子会话继承用户配置泄漏（MCP/tools 渗入	prior
13049	0.30	memory-con	s5	annotated	上下文 | `/compact`+自动压缩+`/context` 组	prior
13050	0.30	memory-con	s5	annotated	上下文 | compaction 0.85 阈值+保用户消息/工具组	prior
13051	0.30	memory-con	s5	annotated	上下文 | compaction 0.85 阈值+保用户消息/工具组	prior
13052	0.30	memory-con	s5	annotated	压缩后只读 summary 尾部（perf） | 变体（compac	prior
13053	0.30	memory-con	s5	annotated	上下文 | system prompt 三层（stable/cont	prior
13054	0.30	models-rou	s5	annotated	模型 | ~35 provider 生成目录+OAuth 族+`mo	prior
13055	0.30	models-rou	s5	annotated	开屏 | `cline auth`/`doctor`、provide	prior
13056	0.30	models-rou	s5	annotated	开屏 | OpenAI 登录/API key；`/init` 写 A	prior
13057	0.30	models-rou	s5	annotated	持久化 | cron（.cline/cron md 规格+SQLit	prior
13058	0.30	models-rou	s5	annotated	13. 命令列表非确定性顺序破 prompt cache	prior
13059	0.30	models-rou	s5	annotated	会话 | sessions list/resume/fork；IDE	prior
13060	0.30	models-rou	s5	annotated	OpenCode Go provider 模板/provider 模	prior
13061	0.30	models-rou	s5	annotated	开屏 | VS Code 侧栏+provider profiles（	prior
13062	0.30	models-rou	s5	annotated	## 11. Gemini CLI（Google · CLI + a2a	prior
13063	0.30	models-rou	s5	annotated	可见性 | 工具调用 diff 预览、todo 面板（TodoWri	prior
13064	0.30	orchestrat	s5	annotated	3. compaction 是否丢在途 subagent/delegat	prior
13065	0.30	orchestrat	s5	annotated	协作 | 内置 general-purpose+Explore su	prior
13066	0.30	other	s5	annotated	扩展 | plugin SDK（hooks：config/event	prior
13067	0.30	other	s5	annotated	**壳/平台**: 桌面 Electron 壳 + 零构建网页 UI（`	prior
13068	0.30	other	s5	annotated	工具失败错误正确显示、不残留半成品卡 | 同构（tool 错误行+d	prior
13069	0.30	other	s5	annotated	会话 | `/btw` 只读 side chat（fork 上下文的	prior
13070	0.30	other	s5	annotated	可见性 | diff preview+autoApprovePrev	prior
13071	0.30	other	s5	annotated	上下文 | ChatSummary 递归减半压缩+weak_mode	prior
13072	0.30	scheduling	s5	annotated	可见性 | 工具调用 diff 预览、todo 面板（TodoWri	prior
13073	0.30	sessions-h	s5	annotated	模型切换不丢上下文 | 踩坑：durable session 不复发	prior
13074	0.30	sessions-h	s5	annotated	执行 | 权限决定 Allow/Allow session or p	prior
13075	0.30	sessions-h	s5	annotated	- M86 ambient context；M88 /add-dir+/	prior
13076	0.30	sessions-h	s5	annotated	会话 | sessions list/resume/fork；IDE	prior
13077	0.30	sessions-h	s5	annotated	执行 | 权限决定 Allow/Allow session or p	prior
13078	0.30	sessions-h	s5	annotated	M124 运行时备份导入 | **MISSING** | fileo	prior
13079	0.30	sessions-h	s5	annotated	restore 不覆盖外部改动 | ZCode 安全 checkpo	prior
13080	0.30	shell-tool	s5	annotated	N6 | ✅ 已有 | `max_minutes`（工具参数+pro	prior
13081	0.30	shell-tool	s5	annotated	桌面 session 控件/浏览器注解/rotating 占位符/t	prior
13082	0.30	shell-tool	s5	annotated	tool results 紧随调用即发 | 同构（泵逐条 emit）	prior
13083	0.30	shell-tool	s5	annotated	可配置超时 | 同构（max_minutes/job timeout	prior
13084	0.30	shell-tool	s5	annotated	N9 | 完成/待批准声音提醒（opt-in terminal be	prior
13085	0.30	shell-tool	s5	annotated	输入 | TUI composer：`@`文件、`!`shell 直	prior
13086	0.30	skills-plu	s5	annotated	会话 | **checkpoints：恢复同时回卷文件+会话上下文*	prior
13087	0.30	skills-plu	s5	annotated	`claude plugin eval`（插件评测套件 JSON+H	prior
13088	0.30	skills-plu	s5	annotated	扩展 | **extension converters**（吞 Cl	prior
13089	0.30	skills-plu	s5	annotated	执行 | 权限模式 6 档（default/acceptEdits/	prior
13090	0.30	skills-plu	s5	annotated	输入 | `@`文件/文件夹/plugin 引用、`#`历史会话链接	prior
13091	0.30	skills-plu	s5	annotated	从目录安装插件 | 同构（skills 目录装载） |	prior
13092	0.30	ui-ux	s5	annotated	N4 | subagent 三旋钮：steering 隔离（omit	prior
13093	0.30	ui-ux	s5	annotated	协作 | `cloud` 托管跑、app-server JSON-R	prior
13094	0.30	approval-g	s4	annotated	模型切换不丢上下文 | 踩坑：durable session 不复发	prior
13095	0.30	approval-g	s4	annotated	- CLI 移除 plan mode → 值得注意的反向信号：对方在简化	prior
13096	0.30	shell-tool	s4	annotated	输入 | 只有 bash 一个工具；v2 工具调用式/v1 文本围栏	prior
13097	0.30	shell-tool	s4	annotated	N9 | 完成/待批准声音提醒（opt-in terminal be	prior
13098	0.30	api-sdk	s4	annotated	memory write 名/id FK 崩溃修复 | 踩坑：API	prior
13099	0.30	api-sdk	s4	annotated	> `harnesses/claude-code.md`；~44 内置工	prior
13100	0.30	api-sdk	s4	annotated	1. **跨会话存活的协调者实体**——今天 task 是信箱，背后是父	prior
13101	0.30	approval-g	s4	annotated	18. 图片附件字节嗅探是否覆盖声明 MIME（zip 标 image）	prior
13102	0.30	approval-g	s4	annotated	执行 | 权限决定 Allow/Allow session or p	prior
13103	0.30	approval-g	s4	annotated	扩展 | 无插件——子类化四个 seam（Agent/Environ	prior
13104	0.30	bugfix	s4	annotated	消息 hover 时间戳、图片点击全尺寸、文件路径可点进 Files	prior
13105	0.30	bugfix	s4	annotated	#4 后台孙进程 stdio 悬挂 | **真坑已修**：exit	prior
13106	0.30	bugfix	s4	annotated	**缺口小结**: 真实可迁移 = **git auto-commit+	prior
13107	0.30	bugfix	s4	annotated	- CLI 移除 plan mode → 值得注意的反向信号：对方在简化	prior
13108	0.30	bugfix	s4	annotated	M132 /config 会话内设置 | **REAL** | ch	prior
13109	0.30	bugfix	s4	annotated	per-delegation cost 进结果 | 同构（child	prior
13110	0.30	bugfix	s4	annotated	1. **跨会话存活的协调者实体**——今天 task 是信箱，背后是父	prior
13111	0.30	bugfix	s4	annotated	diff 默认折叠为 file chip / 会话列表 sort+f	prior
13112	0.30	cli-flags	s4	annotated	扩展 | skills 中心+zip 上传+自定义 agent（co	prior
13113	0.30	cli-flags	s4	annotated	输入 | `@path` 引用、`!`bash 前缀直跑、`#`记忆	prior
13114	0.30	git-pr-ci	s4	annotated	memory write 名/id FK 崩溃修复 | 踩坑：API	prior
13115	0.30	git-pr-ci	s4	annotated	协作 | **Agents Window** 多 agent 并行管	prior
13116	0.30	git-pr-ci	s4	annotated	执行 | 普通 agent 提问 5 分钟自动继续；权限/计划批准永	prior
13117	0.30	git-pr-ci	s4	annotated	执行 | **每会话 Docker 容器** runtime（Fas	prior
13118	0.30	integratio	s4	annotated	输入 | 频道消息即输入（Telegram/Discord/Slac	prior
13119	0.30	mcp-tools	s4	annotated	扩展 | hooks 12 事件（SessionStart/PreT	prior
13120	0.30	mcp-tools	s4	annotated	**缺口小结**: 我方上游身体的强项（session 树/rpc/扩展	prior
13121	0.30	mcp-tools	s4	annotated	扩展 | plugin SDK 全面（harness/provide	prior
13122	0.30	mcp-tools	s4	annotated	MCP 连接状态+重连/密钥页面迁移/个人 OAuth | N/A	prior
13123	0.30	mcp-tools	s4	annotated	**agent profile 绑定 secrets 子集 + sc	prior
13124	0.30	memory-con	s4	annotated	可配置超时 | 同构（max_minutes/job timeout	prior
13125	0.30	memory-con	s4	annotated	上下文 | 无——线性历史无压缩，溢出即死 | ✅ | 我方 com	prior
13126	0.30	memory-con	s4	annotated	> `harnesses/openclaw.md`；gateway/se	prior
13127	0.30	memory-con	s4	annotated	> `harnesses/opencode.md`；harness-as	prior
13128	0.30	memory-con	s4	annotated	执行 | **OS 沙箱**：Landlock/Bubblewrap	prior
13129	0.30	memory-con	s4	annotated	M125 memory 注入拒收 | **落地**（修复完成） |	prior
13130	0.30	models-rou	s4	annotated	开屏 | 桌面 workspace=项目文件夹；Z.ai OAuth	prior
13131	0.30	models-rou	s4	annotated	M109 选区"Add to chat" | **MISSING**	prior
13132	0.30	models-rou	s4	annotated	协作 | **harness 注册表**：registerAgent	prior
13133	0.30	models-rou	s4	annotated	- M100 provider fallback 链+retry+模型目	prior
13134	0.30	models-rou	s4	annotated	开屏 | Qwen OAuth 设备流+API key+~15 pr	prior
13135	0.30	models-rou	s4	annotated	执行 | 批准模式 PLAN/DEFAULT/AUTO_EDIT/A	prior
13136	0.30	models-rou	s4	annotated	**子 agent 域核查**：abort 不级联 delegate j	prior
13137	0.30	other	s4	annotated	执行 | 沙箱执行命令+**删除保护走回收站+改前备份**（Wind	prior
13138	0.30	other	s4	annotated	可见性 | diff preview+autoApprovePrev	prior
13139	0.30	other	s4	annotated	上下文 | `/compact`+自动压缩+`/context` 组	prior
13140	0.30	other	s4	annotated	会话 | `codex resume/fork/queue/arch	prior
13141	0.30	other	s4	annotated	> **Created**: 2026-09-18 · **Status	prior
13142	0.30	other	s4	annotated	执行 | 普通 agent 提问 5 分钟自动继续；权限/计划批准永	prior
13143	0.30	other	s4	annotated	压缩后只读 summary 尾部（perf） | 变体（compac	prior
13144	0.30	other	s4	annotated	M82 MCP prompts 上浮 | **落地**——promp	prior
13145	0.30	other	s4	annotated	上下文 | memory_search/memory_get（FTS	prior
13146	0.30	other	s4	annotated	扩展 | 无插件——子类化四个 seam（Agent/Environ	prior
13147	0.30	other	s4	annotated	P3 | SQLite 多写者损毁（Hermes 四处） | ✅ 已	prior
13148	0.30	other	s4	annotated	执行 | 普通 agent 提问 5 分钟自动继续；权限/计划批准永	prior
13149	0.30	other	s4	annotated	#4 后台孙进程 stdio 悬挂 | **真坑已修**：exit	prior
13150	0.30	other	s4	annotated	消息 hover 时间戳、图片点击全尺寸、文件路径可点进 Files	prior
13151	0.30	other	s4	annotated	M18 | ~~文档附着族~~ **✅已落 `ac18d6a`（零依	prior
13152	0.30	other	s4	annotated	输入 | `#`引用族：#Code 符号(LSP)/#File/#F	prior
13153	0.30	other	s4	annotated	M125 memory 注入拒收 | **落地**（修复完成） |	prior
13154	0.30	other	s4	annotated	**方向三·评审者视角 UI pass（已落）**：新增「关于」视图（侧	prior
13155	0.30	other	s4	annotated	Custom mode = 钉住 skill（"always-on	prior
13156	0.30	other	s4	annotated	knowledge folder 需操作员确认才进库 | 同构（pr	prior
13157	0.30	other	s4	annotated	插件版本 diff/下载/编辑/直链 | 变体（skill_mana	prior
13158	0.30	other	s4	annotated	diff 默认折叠为 file chip / 会话列表 sort+f	prior
13159	0.30	perf	s4	annotated	Start Plan 独立可用 | 同构（plan 模式独立） |	prior
13160	0.30	remote-clo	s4	annotated	会话 | TUI 内 `/review`（代码评审模式）/`/dif	prior
13161	0.30	remote-clo	s4	annotated	开屏 | `/doctor` 自检、`/init` 写 CLAUDE	prior
13162	0.30	remote-clo	s4	annotated	协作 | Remote Control（手机浏览器控制已开 work	prior
13163	0.30	sandbox-ex	s4	annotated	协作 | Dynamic Workflows（确定性 Python	prior
13164	0.30	sandbox-ex	s4	annotated	会话 | IDE 会话持久化+`#Past Chats` 拉旧会话进	prior
13165	0.30	sandbox-ex	s4	annotated	> `harnesses/openclaw.md`；gateway/se	prior
13166	0.30	scheduling	s4	annotated	远端浏览器 tab/窗口记忆 | 边界（内置浏览器） |	prior
13167	0.30	scheduling	s4	annotated	> `harnesses/claude-code.md`；~44 内置工	prior
13168	0.30	sessions-h	s4	annotated	conversation tags/归档、上下文用量表+手动压缩、p	prior
13169	0.30	sessions-h	s4	annotated	会话 | 任务列表（workspace/分组/时间线视图+搜索+3/	prior
13170	0.30	sessions-h	s4	annotated	长会话分页 | Codex/OpenCode 虚拟滚动 | UI 侧	prior
13171	0.30	shell-tool	s4	annotated	N3 | ✅ 已有 | tool_execution_end 对 b	prior
13172	0.30	shell-tool	s4	annotated	M122 shell 环境快照 | **MISSING** | 无	prior
13173	0.30	shell-tool	s4	annotated	执行 | shell 块 `confirm_ask`（y/A 全/S	prior
13174	0.30	shell-tool	s4	annotated	M94 per-agent 上下文预算 | **落地**——prof	prior
13175	0.30	shell-tool	s4	annotated	执行 | 执行模式 4 档（Ask before changes/E	prior
13176	0.30	shell-tool	s4	annotated	输入 | 只有 bash 一个工具；v2 工具调用式/v1 文本围栏	prior
13177	0.30	shell-tool	s4	annotated	距 Projects 形态的真实缺口（不是"地基不够"，是三个具体原语）	prior
13178	0.30	skills-plu	s4	annotated	## 18. Qwen Code（阿里 · Gemini CLI 深度分	prior
13179	0.30	skills-plu	s4	annotated	输入 | `@`文件/文件夹/plugin 引用、`#`历史会话链接	prior
13180	0.30	skills-plu	s4	annotated	输入 | `@`文件/文件夹/plugin 引用、`#`历史会话链接	prior
13181	0.30	skills-plu	s4	annotated	5. grep/find 参数以 `-` 开头是否被当 flag	prior
13182	0.30	skills-plu	s4	annotated	上下文 | 上下文文件拦截注入标记（`_scan_context_c	prior
13183	0.30	ui-ux	s4	annotated	开屏 | `crush` TUI/`crush run` headl	prior
13184	0.30	ui-ux	s4	annotated	TUI 全量显示 bash 命令 | 同构（bash 命令行可见）	prior
13185	0.30	ui-ux	s4	annotated	执行 | 权限决定 Allow/Allow session or p	prior
13186	0.30	orchestrat	s7	annotated	Crew 按会话选 harness（Claude Code/Code	prior
13187	0.30	bugfix	s6	annotated	conversation tags/归档、上下文用量表+手动压缩、p	prior
13188	0.30	mcp-tools	s5	annotated	OpenAI OAuth 登录族 | provider auth 变	prior
13189	0.30	approval-g	s7	annotated	执行 | 权限=规则库（tool×scope×wildcard 调用	prior
13190	0.30	bugfix	s6	annotated	Start Plan 独立可用 | 同构（plan 模式独立） |	prior
13191	0.30	models-rou	s6	annotated	扩展 | 无插件——子类化四个 seam（Agent/Environ	prior
13192	0.30	shell-tool	s6	annotated	19. 审批卡渲染中 Enter 是否可批未加载完的内容	prior
13193	0.30	ui-ux	s6	annotated	- M87 事件驱动唤醒 Monitor（crush+Cursor+自动	prior
13194	0.30	other	s5	annotated	/status 显示推理模式+待批准+上下文 | 同构 |	prior
13195	0.30	perf	s5	annotated	长命令后台化（核实行） | Cline "proceed while	prior
13196	0.30	shell-tool	s4	annotated	输入 | TUI composer：`@`文件、`!`shell 直	prior
13197	0.29	models-rou	s7	annotated	模型 | ~35 provider 生成目录+OAuth 族+`mo	prior
13198	0.29	mcp-tools	s7	annotated	执行 | **Guardian**：独立同步 LLM 复审批准请求（	prior
13199	0.29	approval-g	s7	annotated	## 23. CodeArts Agent / 码道（华为云 · IDE	prior
13200	0.29	approval-g	s7	annotated	prompt history 200 帽 | **候选（薄）**：输	prior
13201	0.29	approval-g	s7	annotated	执行 | 默认权限模式逐风险动作问（敏感路径/批量删除/脚本/网络/	prior
13202	0.29	mcp-tools	s7	annotated	agent_sdk 子会话继承用户配置泄漏（MCP/tools 渗入	prior
13203	0.29	mcp-tools	s7	annotated	扩展 | hooks（PRE_TOOL/POST_TOOL/POST	prior
13204	0.29	models-rou	s7	annotated	模型 | models.json 目录（指令模板+tool mode	prior
13205	0.29	models-rou	s7	annotated	M81 命名 profile | **落地**——`<instanc	prior
13206	0.29	models-rou	s7	annotated	会话 API 200 空体不重试/单次 failover 408 |	prior
13207	0.29	orchestrat	s7	annotated	执行 | 默认权限模式逐风险动作问（敏感路径/批量删除/脚本/网络/	prior
13208	0.29	other	s7	annotated	可见性 | DiffViewProvider 逐改动批准；工具分组动	prior
13209	0.29	sandbox-ex	s7	annotated	**缺口小结**: 我方上游身体的强项（session 树/rpc/扩展	prior
13210	0.29	sessions-h	s7	annotated	会话 | 任务历史（SQLite sessions.db）、chec	prior
13211	0.29	ui-ux	s7	annotated	会话 | `codex resume/fork/queue/arch	prior
13212	0.29	approval-g	s6	annotated	M141 apply_patch 拒 Add | **N/A-UPS	prior
13213	0.29	cli-flags	s6	annotated	开屏 | Onboarding 清单（配模型/开项目/发第一条） |	prior
13214	0.29	models-rou	s6	annotated	> `harnesses/openclaw.md`；gateway/se	prior
13215	0.29	orchestrat	s6	annotated	执行 | 长命令自动转后台+background shell ID	prior
13216	0.29	other	s6	annotated	扩展 | 无插件——子类化四个 seam（Agent/Environ	prior
13217	0.29	remote-clo	s6	annotated	平台 | CLI+IDE+Desktop+Web+Mobile+Cl	prior
13218	0.29	sessions-h	s6	annotated	**缺口小结**: 真实可迁移缺口 = **agent teams（常驻	prior
13219	0.29	shell-tool	s6	annotated	输入 | TUI composer：`@`文件、`!`shell 直	prior
13220	0.29	shell-tool	s6	annotated	M122 shell 环境快照 | **MISSING** | 无	prior
13221	0.29	skills-plu	s6	annotated	扩展 | skills（SKILL.md+从 CC/Codex/Op	prior
13222	0.29	approval-g	s5	annotated	**登记残余（上游语义待确认）**：stale agent_end 事件	prior
13223	0.29	bugfix	s5	annotated	输入 | steer（打断偏置）+follow_up 队列；cust	prior
13224	0.29	bugfix	s5	annotated	工具失败错误正确显示、不残留半成品卡 | 同构（tool 错误行+d	prior
13225	0.29	git-pr-ci	s5	annotated	上下文 | code index 驱动 folder/workspa	prior
